TransactionID,CustID,Date,Employee,ProductID,ProductName,VendorID,ProductVendor,UnitPrice,Quantity,Subtotal,Tax(8%),OrderTotal,Month,Year,Weekday
10288,30,2023-08-23,Margaret Peacock,54,tourtire,25,ma maison,5.9,10,59.0,4.72,63.72,8,2023,Wednesday
10288,30,2023-08-23,Margaret Peacock,68,scottish longbreads,8,"specialty biscuits, ltd.",10.0,3,30.0,2.4,32.4,8,2023,Wednesday
10294,7,2023-08-30,Margaret Peacock,1,chai,1,exotic liquids,14.4,18,259.2,20.74,279.94,8,2023,Wednesday
10294,7,2023-08-30,Margaret Peacock,17,alice mutton,7,"pavlova, ltd.",31.2,15,468.0,37.44,505.44,8,2023,Wednesday
10294,7,2023-08-30,Margaret Peacock,43,ipoh coffee,20,leka trading,36.8,15,552.0,44.16,596.16,8,2023,Wednesday
10294,7,2023-08-30,Margaret Peacock,60,camembert pierrot,28,gai pturage,27.2,21,571.2,45.7,616.9,8,2023,Wednesday
10294,7,2023-08-30,Margaret Peacock,75,rhnbru klosterbier,12,plutzer lebensmittelgromrkte ag,6.2,6,37.2,2.98,40.18,8,2023,Wednesday
10299,48,2023-09-06,Margaret Peacock,19,teatime chocolate biscuits,8,"specialty biscuits, ltd.",7.3,15,109.5,8.76,118.26,9,2023,Wednesday
10299,48,2023-09-06,Margaret Peacock,70,outback lager,7,"pavlova, ltd.",12.0,20,240.0,19.2,259.2,9,2023,Wednesday
10302,63,2023-09-10,Margaret Peacock,43,ipoh coffee,20,leka trading,36.8,12,441.6,35.33,476.93,9,2023,Sunday
10315,23,2023-09-26,Margaret Peacock,34,sasquatch ale,16,bigfoot breweries,11.2,14,156.8,12.54,169.34,9,2023,Tuesday
10323,8,2023-10-07,Margaret Peacock,15,genen shouyu,6,mayumi's,12.4,5,62.0,4.96,66.96,10,2023,Saturday
10323,8,2023-10-07,Margaret Peacock,25,nunuca nu-nougat-creme,11,heli swaren gmbh & co. kg,11.2,4,44.8,3.58,48.38,10,2023,Saturday
10323,8,2023-10-07,Margaret Peacock,39,chartreuse verte,18,aux joyeux ecclsiastiques,14.4,4,57.6,4.61,62.21,10,2023,Saturday
10326,87,2023-10-10,Margaret Peacock,4,chef anton's cajun seasoning,2,new orleans cajun delights,17.6,24,422.4,33.79,456.19,10,2023,Tuesday
10326,87,2023-10-10,Margaret Peacock,57,ravioli angelo,26,pasta buttini s.r.l.,15.6,16,249.6,19.97,269.57,10,2023,Tuesday
10328,34,2023-10-14,Margaret Peacock,59,raclette courdavault,28,gai pturage,44.0,9,396.0,31.68,427.68,10,2023,Saturday
10328,34,2023-10-14,Margaret Peacock,68,scottish longbreads,8,"specialty biscuits, ltd.",10.0,10,100.0,8.0,108.0,10,2023,Saturday
10329,15,2023-10-15,Margaret Peacock,19,teatime chocolate biscuits,8,"specialty biscuits, ltd.",7.3,10,73.0,5.84,78.84,10,2023,Sunday
10329,15,2023-10-15,Margaret Peacock,30,nord-ost matjeshering,13,nord-ost-fisch handelsgesellschaft mbh,20.7,8,165.6,13.25,178.85,10,2023,Sunday
10329,15,2023-10-15,Margaret Peacock,38,cte de blaye,18,aux joyeux ecclsiastiques,210.8,20,4216.0,337.28,4553.28,10,2023,Sunday
10329,15,2023-10-15,Margaret Peacock,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,30.4,12,364.8,29.18,393.98,10,2023,Sunday
10337,19,2023-10-24,Margaret Peacock,26,gumbr gummibrchen,11,heli swaren gmbh & co. kg,24.9,24,597.6,47.81,645.41,10,2023,Tuesday
10337,19,2023-10-24,Margaret Peacock,36,inlagd sill,17,svensk sjfda ab,15.2,20,304.0,24.32,328.32,10,2023,Tuesday
10338,41,2023-10-25,Margaret Peacock,17,alice mutton,7,"pavlova, ltd.",31.2,20,624.0,49.92,673.92,10,2023,Wednesday
10338,41,2023-10-25,Margaret Peacock,30,nord-ost matjeshering,13,nord-ost-fisch handelsgesellschaft mbh,20.7,15,310.5,24.84,335.34,10,2023,Wednesday
10342,19,2023-10-30,Margaret Peacock,2,chang,1,exotic liquids,15.2,24,364.8,29.18,393.98,10,2023,Monday
10343,80,2023-10-31,Margaret Peacock,68,scottish longbreads,8,"specialty biscuits, ltd.",10.0,4,40.0,3.2,43.2,10,2023,Tuesday
10343,80,2023-10-31,Margaret Peacock,76,lakkalikri,23,karkki oy,14.4,15,216.0,17.28,233.28,10,2023,Tuesday
10347,68,2023-11-06,Margaret Peacock,25,nunuca nu-nougat-creme,11,heli swaren gmbh & co. kg,11.2,10,112.0,8.96,120.96,11,2023,Monday
10347,68,2023-11-06,Margaret Peacock,40,boston crab meat,19,new england seafood cannery,14.7,4,58.8,4.7,63.5,11,2023,Monday
10347,68,2023-11-06,Margaret Peacock,75,rhnbru klosterbier,12,plutzer lebensmittelgromrkte ag,6.2,6,37.2,2.98,40.18,11,2023,Monday
10348,38,2023-11-07,Margaret Peacock,1,chai,1,exotic liquids,14.4,15,216.0,17.28,233.28,11,2023,Tuesday
10360,65,2023-11-22,Margaret Peacock,38,cte de blaye,18,aux joyeux ecclsiastiques,210.8,10,2108.0,168.64,2276.64,11,2023,Wednesday
10363,49,2023-11-26,Margaret Peacock,31,gorgonzola telino,14,formaggi fortini s.r.l.,10.0,20,200.0,16.0,216.0,11,2023,Sunday
10363,49,2023-11-26,Margaret Peacock,75,rhnbru klosterbier,12,plutzer lebensmittelgromrkte ag,6.2,12,74.4,5.95,80.35,11,2023,Sunday
10363,49,2023-11-26,Margaret Peacock,76,lakkalikri,23,karkki oy,14.4,12,172.8,13.82,186.62,11,2023,Sunday
10382,1,2023-12-13,Margaret Peacock,18,carnarvon tigers,7,"pavlova, ltd.",50.0,9,450.0,36.0,486.0,12,2023,Wednesday
10382,1,2023-12-13,Margaret Peacock,29,thringer rostbratwurst,12,plutzer lebensmittelgromrkte ag,99.0,14,1386.0,110.88,1496.88,12,2023,Wednesday
10389,58,2023-12-20,Margaret Peacock,10,ikura,4,tokyo traders,24.8,16,396.8,31.74,428.54,12,2023,Wednesday
10389,58,2023-12-20,Margaret Peacock,55,pt chinois,25,ma maison,19.2,15,288.0,23.04,311.04,12,2023,Wednesday
10389,58,2023-12-20,Margaret Peacock,62,tarte au sucre,29,forts d'rables,39.4,20,788.0,63.04,851.04,12,2023,Wednesday
10403,1,2024-01-03,Margaret Peacock,16,pavlova,7,"pavlova, ltd.",13.9,21,291.9,23.35,315.25,1,2024,Wednesday
10417,72,2024-01-16,Margaret Peacock,46,spegesild,21,lyngbysild,9.6,2,19.2,1.54,20.74,1,2024,Tuesday
10418,59,2024-01-17,Margaret Peacock,61,sirop d'rable,29,forts d'rables,22.8,16,364.8,29.18,393.98,1,2024,Wednesday
10418,59,2024-01-17,Margaret Peacock,74,longlife tofu,4,tokyo traders,8.0,15,120.0,9.6,129.6,1,2024,Wednesday
10419,28,2024-01-20,Margaret Peacock,69,gudbrandsdalsost,15,norske meierier,28.8,20,576.0,46.08,622.08,1,2024,Saturday
10426,56,2024-01-27,Margaret Peacock,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,30.4,5,152.0,12.16,164.16,1,2024,Saturday
10426,56,2024-01-27,Margaret Peacock,64,wimmers gute semmelkndel,12,plutzer lebensmittelgromrkte ag,26.6,7,186.2,14.9,201.1,1,2024,Saturday
10440,17,2024-02-10,Margaret Peacock,29,thringer rostbratwurst,12,plutzer lebensmittelgromrkte ag,99.0,24,2376.0,190.08,2566.08,2,2024,Saturday
10447,48,2024-02-14,Margaret Peacock,71,flotemysost,15,norske meierier,17.2,2,34.4,2.75,37.15,2,2024,Wednesday
10448,55,2024-02-17,Margaret Peacock,26,gumbr gummibrchen,11,heli swaren gmbh & co. kg,24.9,6,149.4,11.95,161.35,2,2024,Saturday
10448,55,2024-02-17,Margaret Peacock,40,boston crab meat,19,new england seafood cannery,14.7,20,294.0,23.52,317.52,2,2024,Saturday
10454,12,2024-02-21,Margaret Peacock,16,pavlova,7,"pavlova, ltd.",13.9,20,278.0,22.24,300.24,2,2024,Wednesday
10454,12,2024-02-21,Margaret Peacock,33,geitost,15,norske meierier,2.0,20,40.0,3.2,43.2,2,2024,Wednesday
10454,12,2024-02-21,Margaret Peacock,46,spegesild,21,lyngbysild,9.6,10,96.0,7.68,103.68,2,2024,Wednesday
10459,29,2024-02-27,Margaret Peacock,7,uncle bob's organic dried pears,3,grandma kelly's homestead,24.0,16,384.0,30.72,414.72,2,2024,Tuesday
10459,29,2024-02-27,Margaret Peacock,46,spegesild,21,lyngbysild,9.6,20,192.0,15.36,207.36,2,2024,Tuesday
10464,34,2024-03-04,Margaret Peacock,4,chef anton's cajun seasoning,2,new orleans cajun delights,17.6,16,281.6,22.53,304.13,3,2024,Monday
10464,34,2024-03-04,Margaret Peacock,43,ipoh coffee,20,leka trading,36.8,3,110.4,8.83,119.23,3,2024,Monday
10464,34,2024-03-04,Margaret Peacock,60,camembert pierrot,28,gai pturage,27.2,20,544.0,43.52,587.52,3,2024,Monday
10466,57,2024-03-06,Margaret Peacock,11,queso cabrales,5,cooperativa de quesos 'las cabras',16.8,10,168.0,13.44,181.44,3,2024,Wednesday
10466,57,2024-03-06,Margaret Peacock,46,spegesild,21,lyngbysild,9.6,5,48.0,3.84,51.84,3,2024,Wednesday
10470,9,2024-03-11,Margaret Peacock,23,tunnbrd,9,pb knckebrd ab,7.2,15,108.0,8.64,116.64,3,2024,Monday
10470,9,2024-03-11,Margaret Peacock,64,wimmers gute semmelkndel,12,plutzer lebensmittelgromrkte ag,26.6,8,212.8,17.02,229.82,3,2024,Monday
10485,64,2024-03-25,Margaret Peacock,2,chang,1,exotic liquids,15.2,20,304.0,24.32,328.32,3,2024,Monday
10485,64,2024-03-25,Margaret Peacock,3,aniseed syrup,1,exotic liquids,8.0,20,160.0,12.8,172.8,3,2024,Monday
10493,12,2024-04-02,Margaret Peacock,65,louisiana fiery hot pepper sauce,2,new orleans cajun delights,16.8,15,252.0,20.16,272.16,4,2024,Tuesday
10493,12,2024-04-02,Margaret Peacock,66,louisiana hot spiced okra,2,new orleans cajun delights,13.6,10,136.0,10.88,146.88,4,2024,Tuesday
10493,12,2024-04-02,Margaret Peacock,69,gudbrandsdalsost,15,norske meierier,28.8,10,288.0,23.04,311.04,4,2024,Tuesday
10499,10,2024-04-08,Margaret Peacock,28,rssle sauerkraut,12,plutzer lebensmittelgromrkte ag,45.6,20,912.0,72.96,984.96,4,2024,Monday
10504,22,2024-04-11,Margaret Peacock,2,chang,1,exotic liquids,19.0,12,228.0,18.24,246.24,4,2024,Thursday
10504,22,2024-04-11,Margaret Peacock,21,sir rodney's scones,8,"specialty biscuits, ltd.",10.0,12,120.0,9.6,129.6,4,2024,Thursday
10504,22,2024-04-11,Margaret Peacock,53,perth pasties,24,"g'day, mate",32.8,10,328.0,26.24,354.24,4,2024,Thursday
10509,82,2024-04-17,Margaret Peacock,28,rssle sauerkraut,12,plutzer lebensmittelgromrkte ag,45.6,3,136.8,10.94,147.74,4,2024,Wednesday
10511,9,2024-04-18,Margaret Peacock,8,northwoods cranberry sauce,3,grandma kelly's homestead,40.0,10,400.0,32.0,432.0,4,2024,Thursday
10518,4,2024-04-25,Margaret Peacock,24,guaran fantstica,10,refrescos americanas ltda,4.5,5,22.5,1.8,24.3,4,2024,Thursday
10518,4,2024-04-25,Margaret Peacock,38,cte de blaye,18,aux joyeux ecclsiastiques,263.5,15,3952.5,316.2,4268.7,4,2024,Thursday
10518,4,2024-04-25,Margaret Peacock,44,gula malacca,20,leka trading,19.45,9,175.05,14.0,189.05,4,2024,Thursday
10522,80,2024-04-30,Margaret Peacock,8,northwoods cranberry sauce,3,grandma kelly's homestead,40.0,24,960.0,76.8,1036.8,4,2024,Tuesday
10522,80,2024-04-30,Margaret Peacock,30,nord-ost matjeshering,13,nord-ost-fisch handelsgesellschaft mbh,25.89,20,517.8,41.42,559.22,4,2024,Tuesday
10526,71,2024-05-05,Margaret Peacock,1,chai,1,exotic liquids,18.0,8,144.0,11.52,155.52,5,2024,Sunday
10526,71,2024-05-05,Margaret Peacock,13,konbu,6,mayumi's,6.0,10,60.0,4.8,64.8,5,2024,Sunday
10535,40,2024-05-13,Margaret Peacock,40,boston crab meat,19,new england seafood cannery,18.4,10,184.0,14.72,198.72,5,2024,Monday
10535,40,2024-05-13,Margaret Peacock,57,ravioli angelo,26,pasta buttini s.r.l.,19.5,5,97.5,7.8,105.3,5,2024,Monday
10535,40,2024-05-13,Margaret Peacock,59,raclette courdavault,28,gai pturage,55.0,15,825.0,66.0,891.0,5,2024,Monday
10544,37,2024-05-21,Margaret Peacock,28,rssle sauerkraut,12,plutzer lebensmittelgromrkte ag,45.6,7,319.2,25.54,344.74,5,2024,Tuesday
10544,37,2024-05-21,Margaret Peacock,67,laughing lumberjack lager,16,bigfoot breweries,14.0,7,98.0,7.84,105.84,5,2024,Tuesday
10551,34,2024-05-28,Margaret Peacock,35,steeleye stout,16,bigfoot breweries,18.0,20,360.0,28.8,388.8,5,2024,Tuesday
10554,26,2024-05-30,Margaret Peacock,23,tunnbrd,9,pb knckebrd ab,9.0,20,180.0,14.4,194.4,5,2024,Thursday
10554,26,2024-05-30,Margaret Peacock,62,tarte au sucre,29,forts d'rables,49.3,20,986.0,78.88,1064.88,5,2024,Thursday
10554,26,2024-05-30,Margaret Peacock,77,original frankfurter grne soe,12,plutzer lebensmittelgromrkte ag,13.0,10,130.0,10.4,140.4,5,2024,Thursday
10564,7,2024-06-10,Margaret Peacock,17,alice mutton,7,"pavlova, ltd.",39.0,16,624.0,49.92,673.92,6,2024,Monday
10564,7,2024-06-10,Margaret Peacock,31,gorgonzola telino,14,formaggi fortini s.r.l.,12.5,6,75.0,6.0,81.0,6,2024,Monday
10574,88,2024-06-19,Margaret Peacock,33,geitost,15,norske meierier,2.5,14,35.0,2.8,37.8,6,2024,Wednesday
10574,88,2024-06-19,Margaret Peacock,40,boston crab meat,19,new england seafood cannery,18.4,2,36.8,2.94,39.74,6,2024,Wednesday
10574,88,2024-06-19,Margaret Peacock,62,tarte au sucre,29,forts d'rables,49.3,10,493.0,39.44,532.44,6,2024,Wednesday
10574,88,2024-06-19,Margaret Peacock,64,wimmers gute semmelkndel,12,plutzer lebensmittelgromrkte ag,33.25,6,199.5,15.96,215.46,6,2024,Wednesday
10578,62,2024-06-24,Margaret Peacock,35,steeleye stout,16,bigfoot breweries,18.0,20,360.0,28.8,388.8,6,2024,Monday
10578,62,2024-06-24,Margaret Peacock,57,ravioli angelo,26,pasta buttini s.r.l.,19.5,6,117.0,9.36,126.36,6,2024,Monday
10580,26,2024-06-26,Margaret Peacock,14,tofu,6,mayumi's,23.25,15,348.75,27.9,376.65,6,2024,Wednesday
10580,26,2024-06-26,Margaret Peacock,41,jack's new england clam chowder,19,new england seafood cannery,9.65,9,86.85,6.95,93.8,6,2024,Wednesday
10590,35,2024-07-07,Margaret Peacock,1,chai,1,exotic liquids,18.0,20,360.0,28.8,388.8,7,2024,Sunday
10600,18,2024-07-16,Margaret Peacock,54,tourtire,25,ma maison,7.45,4,29.8,2.38,32.18,7,2024,Tuesday
10606,3,2024-07-22,Margaret Peacock,4,chef anton's cajun seasoning,2,new orleans cajun delights,22.0,20,440.0,35.2,475.2,7,2024,Monday
10606,3,2024-07-22,Margaret Peacock,55,pt chinois,25,ma maison,24.0,20,480.0,38.4,518.4,7,2024,Monday
10606,3,2024-07-22,Margaret Peacock,62,tarte au sucre,29,forts d'rables,49.3,10,493.0,39.44,532.44,7,2024,Monday
10613,25,2024-07-29,Margaret Peacock,13,konbu,6,mayumi's,6.0,8,48.0,3.84,51.84,7,2024,Monday
10621,23,2024-08-05,Margaret Peacock,19,teatime chocolate biscuits,8,"specialty biscuits, ltd.",9.2,5,46.0,3.68,49.68,8,2024,Monday
10621,23,2024-08-05,Margaret Peacock,23,tunnbrd,9,pb knckebrd ab,9.0,10,90.0,7.2,97.2,8,2024,Monday
10621,23,2024-08-05,Margaret Peacock,70,outback lager,7,"pavlova, ltd.",15.0,20,300.0,24.0,324.0,8,2024,Monday
10621,23,2024-08-05,Margaret Peacock,71,flotemysost,15,norske meierier,21.5,15,322.5,25.8,348.3,8,2024,Monday
10622,48,2024-08-06,Margaret Peacock,2,chang,1,exotic liquids,19.0,20,380.0,30.4,410.4,8,2024,Tuesday
10622,48,2024-08-06,Margaret Peacock,68,scottish longbreads,8,"specialty biscuits, ltd.",12.5,18,225.0,18.0,243.0,8,2024,Tuesday
10624,84,2024-08-07,Margaret Peacock,28,rssle sauerkraut,12,plutzer lebensmittelgromrkte ag,45.6,10,456.0,36.48,492.48,8,2024,Wednesday
10624,84,2024-08-07,Margaret Peacock,29,thringer rostbratwurst,12,plutzer lebensmittelgromrkte ag,123.79,6,742.74,59.42,802.16,8,2024,Wednesday
10624,84,2024-08-07,Margaret Peacock,44,gula malacca,20,leka trading,19.45,10,194.5,15.56,210.06,8,2024,Wednesday
10629,51,2024-08-12,Margaret Peacock,29,thringer rostbratwurst,12,plutzer lebensmittelgromrkte ag,123.79,20,2475.8,198.06,2673.86,8,2024,Monday
10629,51,2024-08-12,Margaret Peacock,64,wimmers gute semmelkndel,12,plutzer lebensmittelgromrkte ag,33.25,9,299.25,23.94,323.19,8,2024,Monday
10634,47,2024-08-15,Margaret Peacock,51,manjimup dried apples,24,"g'day, mate",53.0,15,795.0,63.6,858.6,8,2024,Thursday
10634,47,2024-08-15,Margaret Peacock,75,rhnbru klosterbier,12,plutzer lebensmittelgromrkte ag,7.75,2,15.5,1.24,16.74,8,2024,Thursday
10636,71,2024-08-19,Margaret Peacock,58,escargots de bourgogne,27,escargots nouveaux,13.25,6,79.5,6.36,85.86,8,2024,Monday
10640,38,2024-08-21,Margaret Peacock,69,gudbrandsdalsost,15,norske meierier,36.0,20,720.0,57.6,777.6,8,2024,Wednesday
10640,38,2024-08-21,Margaret Peacock,70,outback lager,7,"pavlova, ltd.",15.0,15,225.0,18.0,243.0,8,2024,Wednesday
10645,42,2024-08-26,Margaret Peacock,18,carnarvon tigers,7,"pavlova, ltd.",62.5,20,1250.0,100.0,1350.0,8,2024,Monday
10645,42,2024-08-26,Margaret Peacock,36,inlagd sill,17,svensk sjfda ab,19.0,15,285.0,22.8,307.8,8,2024,Monday
10647,33,2024-08-27,Margaret Peacock,39,chartreuse verte,18,aux joyeux ecclsiastiques,18.0,20,360.0,28.8,388.8,8,2024,Tuesday
10652,43,2024-09-01,Margaret Peacock,30,nord-ost matjeshering,13,nord-ost-fisch handelsgesellschaft mbh,25.89,2,51.78,4.14,55.92,9,2024,Sunday
10652,43,2024-09-01,Margaret Peacock,42,singaporean hokkien fried mee,20,leka trading,14.0,20,280.0,22.4,302.4,9,2024,Sunday
10674,23,2024-09-18,Margaret Peacock,23,tunnbrd,9,pb knckebrd ab,9.0,5,45.0,3.6,48.6,9,2024,Wednesday
10685,43,2024-09-29,Margaret Peacock,10,ikura,4,tokyo traders,31.0,20,620.0,49.6,669.6,9,2024,Sunday
10685,43,2024-09-29,Margaret Peacock,41,jack's new england clam chowder,19,new england seafood cannery,9.65,4,38.6,3.09,41.69,9,2024,Sunday
10685,43,2024-09-29,Margaret Peacock,47,zaanse koeken,22,zaanse snoepfabriek,9.5,15,142.5,11.4,153.9,9,2024,Sunday
10688,21,2024-10-01,Margaret Peacock,10,ikura,4,tokyo traders,31.0,18,558.0,44.64,602.64,10,2024,Tuesday
10688,21,2024-10-01,Margaret Peacock,34,sasquatch ale,16,bigfoot breweries,14.0,14,196.0,15.68,211.68,10,2024,Tuesday
10692,50,2024-10-03,Margaret Peacock,63,vegie-spread,7,"pavlova, ltd.",43.9,20,878.0,70.24,948.24,10,2024,Thursday
10698,1,2024-10-09,Margaret Peacock,11,queso cabrales,5,cooperativa de quesos 'las cabras',21.0,15,315.0,25.2,340.2,10,2024,Wednesday
10698,1,2024-10-09,Margaret Peacock,17,alice mutton,7,"pavlova, ltd.",39.0,8,312.0,24.96,336.96,10,2024,Wednesday
10698,1,2024-10-09,Margaret Peacock,29,thringer rostbratwurst,12,plutzer lebensmittelgromrkte ag,123.79,12,1485.48,118.84,1604.32,10,2024,Wednesday
10698,1,2024-10-09,Margaret Peacock,70,outback lager,7,"pavlova, ltd.",15.0,8,120.0,9.6,129.6,10,2024,Wednesday
10702,50,2024-10-13,Margaret Peacock,3,aniseed syrup,1,exotic liquids,10.0,6,60.0,4.8,64.8,10,2024,Sunday
10702,50,2024-10-13,Margaret Peacock,76,lakkalikri,23,karkki oy,18.0,15,270.0,21.6,291.6,10,2024,Sunday
10707,20,2024-10-16,Margaret Peacock,55,pt chinois,25,ma maison,24.0,21,504.0,40.32,544.32,10,2024,Wednesday
10716,55,2024-10-24,Margaret Peacock,21,sir rodney's scones,8,"specialty biscuits, ltd.",10.0,5,50.0,4.0,54.0,10,2024,Thursday
10716,55,2024-10-24,Margaret Peacock,51,manjimup dried apples,24,"g'day, mate",53.0,7,371.0,29.68,400.68,10,2024,Thursday
10716,55,2024-10-24,Margaret Peacock,61,sirop d'rable,29,forts d'rables,28.5,10,285.0,22.8,307.8,10,2024,Thursday
10725,68,2024-10-31,Margaret Peacock,41,jack's new england clam chowder,19,new england seafood cannery,9.65,12,115.8,9.26,125.06,10,2024,Thursday
10725,68,2024-10-31,Margaret Peacock,52,filo mix,24,"g'day, mate",7.0,4,28.0,2.24,30.24,10,2024,Thursday
10725,68,2024-10-31,Margaret Peacock,55,pt chinois,25,ma maison,24.0,6,144.0,11.52,155.52,10,2024,Thursday
10726,11,2024-11-03,Margaret Peacock,11,queso cabrales,5,cooperativa de quesos 'las cabras',21.0,5,105.0,8.4,113.4,11,2024,Sunday
10728,70,2024-11-04,Margaret Peacock,30,nord-ost matjeshering,13,nord-ost-fisch handelsgesellschaft mbh,25.89,15,388.35,31.07,419.42,11,2024,Monday
10728,70,2024-11-04,Margaret Peacock,40,boston crab meat,19,new england seafood cannery,18.4,6,110.4,8.83,119.23,11,2024,Monday
10728,70,2024-11-04,Margaret Peacock,55,pt chinois,25,ma maison,24.0,12,288.0,23.04,311.04,11,2024,Monday
10728,70,2024-11-04,Margaret Peacock,60,camembert pierrot,28,gai pturage,34.0,15,510.0,40.8,550.8,11,2024,Monday
10740,22,2024-11-13,Margaret Peacock,28,rssle sauerkraut,12,plutzer lebensmittelgromrkte ag,45.6,5,228.0,18.24,246.24,11,2024,Wednesday
10740,22,2024-11-13,Margaret Peacock,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,38.0,14,532.0,42.56,574.56,11,2024,Wednesday
10741,20,2024-11-14,Margaret Peacock,2,chang,1,exotic liquids,19.0,15,285.0,22.8,307.8,11,2024,Thursday
10749,23,2024-11-20,Margaret Peacock,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,38.0,15,570.0,45.6,615.6,11,2024,Wednesday
10749,23,2024-11-20,Margaret Peacock,59,raclette courdavault,28,gai pturage,55.0,6,330.0,26.4,356.4,11,2024,Wednesday
10749,23,2024-11-20,Margaret Peacock,76,lakkalikri,23,karkki oy,18.0,10,180.0,14.4,194.4,11,2024,Wednesday
10755,9,2024-11-26,Margaret Peacock,57,ravioli angelo,26,pasta buttini s.r.l.,19.5,14,273.0,21.84,294.84,11,2024,Tuesday
10760,85,2024-12-01,Margaret Peacock,25,nunuca nu-nougat-creme,11,heli swaren gmbh & co. kg,14.0,12,168.0,13.44,181.44,12,2024,Sunday
10767,63,2024-12-05,Margaret Peacock,42,singaporean hokkien fried mee,20,leka trading,14.0,2,28.0,2.24,30.24,12,2024,Thursday
10774,53,2024-12-11,Margaret Peacock,31,gorgonzola telino,14,formaggi fortini s.r.l.,12.5,2,25.0,2.0,27.0,12,2024,Wednesday
10783,42,2024-12-18,Margaret Peacock,31,gorgonzola telino,14,formaggi fortini s.r.l.,12.5,10,125.0,10.0,135.0,12,2024,Wednesday
10783,42,2024-12-18,Margaret Peacock,38,cte de blaye,18,aux joyeux ecclsiastiques,263.5,5,1317.5,105.4,1422.9,12,2024,Wednesday
10784,2,2024-12-18,Margaret Peacock,39,chartreuse verte,18,aux joyeux ecclsiastiques,18.0,2,36.0,2.88,38.88,12,2024,Wednesday
10801,87,2024-12-29,Margaret Peacock,29,thringer rostbratwurst,12,plutzer lebensmittelgromrkte ag,123.79,20,2475.8,198.06,2673.86,12,2024,Sunday
10802,72,2024-12-29,Margaret Peacock,62,tarte au sucre,29,forts d'rables,49.3,5,246.5,19.72,266.22,12,2024,Sunday
10803,52,2024-12-30,Margaret Peacock,19,teatime chocolate biscuits,8,"specialty biscuits, ltd.",9.2,24,220.8,17.66,238.46,12,2024,Monday
10803,52,2024-12-30,Margaret Peacock,25,nunuca nu-nougat-creme,11,heli swaren gmbh & co. kg,14.0,15,210.0,16.8,226.8,12,2024,Monday
10803,52,2024-12-30,Margaret Peacock,59,raclette courdavault,28,gai pturage,55.0,15,825.0,66.0,891.0,12,2024,Monday
10807,44,2024-12-31,Margaret Peacock,40,boston crab meat,19,new england seafood cannery,18.4,1,18.4,1.47,19.87,12,2024,Tuesday
10816,36,2025-01-06,Margaret Peacock,62,tarte au sucre,29,forts d'rables,49.3,20,986.0,78.88,1064.88,1,2025,Monday
10830,3,2025-01-13,Margaret Peacock,6,grandma's boysenberry spread,3,grandma kelly's homestead,25.0,6,150.0,12.0,162.0,1,2025,Monday
10830,3,2025-01-13,Margaret Peacock,68,scottish longbreads,8,"specialty biscuits, ltd.",12.5,24,300.0,24.0,324.0,1,2025,Monday
10840,64,2025-01-19,Margaret Peacock,25,nunuca nu-nougat-creme,11,heli swaren gmbh & co. kg,14.0,6,84.0,6.72,90.72,1,2025,Sunday
10840,64,2025-01-19,Margaret Peacock,39,chartreuse verte,18,aux joyeux ecclsiastiques,18.0,10,180.0,14.4,194.4,1,2025,Sunday
10843,29,2025-01-21,Margaret Peacock,51,manjimup dried apples,24,"g'day, mate",53.0,4,212.0,16.96,228.96,1,2025,Tuesday
10847,17,2025-01-22,Margaret Peacock,19,teatime chocolate biscuits,8,"specialty biscuits, ltd.",9.2,12,110.4,8.83,119.23,1,2025,Wednesday
10861,22,2025-01-30,Margaret Peacock,18,carnarvon tigers,7,"pavlova, ltd.",62.5,20,1250.0,100.0,1350.0,1,2025,Thursday
10861,22,2025-01-30,Margaret Peacock,62,tarte au sucre,29,forts d'rables,49.3,3,147.9,11.83,159.73,1,2025,Thursday
10863,25,2025-02-02,Margaret Peacock,1,chai,1,exotic liquids,18.0,20,360.0,28.8,388.8,2,2025,Sunday
10863,25,2025-02-02,Margaret Peacock,58,escargots de bourgogne,27,escargots nouveaux,13.25,12,159.0,12.72,171.72,2,2025,Sunday
10864,20,2025-02-02,Margaret Peacock,35,steeleye stout,16,bigfoot breweries,18.0,4,72.0,5.76,77.76,2,2025,Sunday
10864,20,2025-02-02,Margaret Peacock,67,laughing lumberjack lager,16,bigfoot breweries,14.0,15,210.0,16.8,226.8,2,2025,Sunday
10873,54,2025-02-06,Margaret Peacock,21,sir rodney's scones,8,"specialty biscuits, ltd.",10.0,20,200.0,16.0,216.0,2,2025,Thursday
10873,54,2025-02-06,Margaret Peacock,28,rssle sauerkraut,12,plutzer lebensmittelgromrkte ag,45.6,3,136.8,10.94,147.74,2,2025,Thursday
10875,27,2025-02-06,Margaret Peacock,47,zaanse koeken,22,zaanse snoepfabriek,9.5,21,199.5,15.96,215.46,2,2025,Thursday
10875,27,2025-02-06,Margaret Peacock,49,maxilaku,23,karkki oy,20.0,15,300.0,24.0,324.0,2,2025,Thursday
10878,59,2025-02-10,Margaret Peacock,20,sir rodney's marmalade,8,"specialty biscuits, ltd.",81.0,20,1620.0,129.6,1749.6,2,2025,Monday
