TransactionID,CustID,Date,Employee,ProductID,ProductName,VendorID,ProductVendor,UnitPrice,Quantity,Subtotal,Tax(8%),OrderTotal
10522,80,4/30/2024,Margaret Peacock,8,Northwoods Cranberry Sauce,3,Grandma Kelly's Homestead,40,24,960,76.8,1036.8
10522,80,4/30/2024,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,20,517.8,41.42,559.22
10526,71,5/5/2024,Margaret Peacock,1,Chai,1,Exotic Liquids,18,8,144,11.52,155.52
10526,71,5/5/2024,Margaret Peacock,13,Konbu,6,Mayumi's,6,10,60,4.8,64.8
10535,40,5/13/2024,Margaret Peacock,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,10,184,14.72,198.72
10535,40,5/13/2024,Margaret Peacock,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,5,97.5,7.8,105.3
10535,40,5/13/2024,Margaret Peacock,59,Raclette Courdavault,28,Gai pturage,55,15,825,66,891
10544,37,5/21/2024,Margaret Peacock,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,7,319.2,25.54,344.74
10544,37,5/21/2024,Margaret Peacock,67,Laughing Lumberjack Lager,16,Bigfoot Breweries,14,7,98,7.84,105.84
10551,34,5/28/2024,Margaret Peacock,35,Steeleye Stout,16,Bigfoot Breweries,18,20,360,28.8,388.8
10554,26,5/30/2024,Margaret Peacock,23,Tunnbrd,9,PB Knckebrd AB,9,20,180,14.4,194.4
10554,26,5/30/2024,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,20,986,78.88,1064.88
10554,26,5/30/2024,Margaret Peacock,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13,10,130,10.4,140.4
10564,7,6/10/2024,Margaret Peacock,17,Alice Mutton,7,"Pavlova, Ltd.",39,16,624,49.92,673.92
10564,7,6/10/2024,Margaret Peacock,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,6,75,6,81
10574,88,6/19/2024,Margaret Peacock,33,Geitost,15,Norske Meierier,2.5,14,35,2.8,37.8
10574,88,6/19/2024,Margaret Peacock,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,2,36.8,2.94,39.74
10574,88,6/19/2024,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,10,493,39.44,532.44
10574,88,6/19/2024,Margaret Peacock,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,6,199.5,15.96,215.46
10578,62,6/24/2024,Margaret Peacock,35,Steeleye Stout,16,Bigfoot Breweries,18,20,360,28.8,388.8
10578,62,6/24/2024,Margaret Peacock,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,6,117,9.36,126.36
10580,26,6/26/2024,Margaret Peacock,14,Tofu,6,Mayumi's,23.25,15,348.75,27.9,376.65
10580,26,6/26/2024,Margaret Peacock,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,9,86.85,6.95,93.8
10590,35,7/7/2024,Margaret Peacock,1,Chai,1,Exotic Liquids,18,20,360,28.8,388.8
10600,18,7/16/2024,Margaret Peacock,54,Tourtire,25,Ma Maison,7.45,4,29.8,2.38,32.18
10606,3,7/22/2024,Margaret Peacock,4,Chef Anton's Cajun Seasoning,2,New Orleans Cajun Delights,22,20,440,35.2,475.2
10606,3,7/22/2024,Margaret Peacock,55,Pt chinois,25,Ma Maison,24,20,480,38.4,518.4
10606,3,7/22/2024,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,10,493,39.44,532.44
10613,25,7/29/2024,Margaret Peacock,13,Konbu,6,Mayumi's,6,8,48,3.84,51.84
10621,23,8/5/2024,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,5,46,3.68,49.68
10621,23,8/5/2024,Margaret Peacock,23,Tunnbrd,9,PB Knckebrd AB,9,10,90,7.2,97.2
10621,23,8/5/2024,Margaret Peacock,70,Outback Lager,7,"Pavlova, Ltd.",15,20,300,24,324
10621,23,8/5/2024,Margaret Peacock,71,Flotemysost,15,Norske Meierier,21.5,15,322.5,25.8,348.3
10622,48,8/6/2024,Margaret Peacock,2,Chang,1,Exotic Liquids,19,20,380,30.4,410.4
10622,48,8/6/2024,Margaret Peacock,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",12.5,18,225,18,243
10624,84,8/7/2024,Margaret Peacock,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,10,456,36.48,492.48
10624,84,8/7/2024,Margaret Peacock,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,6,742.74,59.42,802.16
10624,84,8/7/2024,Margaret Peacock,44,Gula Malacca,20,Leka Trading,19.45,10,194.5,15.56,210.06
10629,51,8/12/2024,Margaret Peacock,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,20,2475.8,198.06,2673.86
10629,51,8/12/2024,Margaret Peacock,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,9,299.25,23.94,323.19
10634,47,8/15/2024,Margaret Peacock,51,Manjimup Dried Apples,24,"G'day, Mate",53,15,795,63.6,858.6
10634,47,8/15/2024,Margaret Peacock,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,2,15.5,1.24,16.74
10636,71,8/19/2024,Margaret Peacock,58,Escargots de Bourgogne,27,Escargots Nouveaux,13.25,6,79.5,6.36,85.86
10640,38,8/21/2024,Margaret Peacock,69,Gudbrandsdalsost,15,Norske Meierier,36,20,720,57.6,777.6
10640,38,8/21/2024,Margaret Peacock,70,Outback Lager,7,"Pavlova, Ltd.",15,15,225,18,243
10645,42,8/26/2024,Margaret Peacock,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,20,1250,100,1350
10645,42,8/26/2024,Margaret Peacock,36,Inlagd Sill,17,Svensk Sjfda AB,19,15,285,22.8,307.8
10647,33,8/27/2024,Margaret Peacock,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18,20,360,28.8,388.8
10652,43,9/1/2024,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,2,51.78,4.14,55.92
10652,43,9/1/2024,Margaret Peacock,42,Singaporean Hokkien Fried Mee,20,Leka Trading,14,20,280,22.4,302.4
10674,23,9/18/2024,Margaret Peacock,23,Tunnbrd,9,PB Knckebrd AB,9,5,45,3.6,48.6
10685,43,9/29/2024,Margaret Peacock,10,Ikura,4,Tokyo Traders,31,20,620,49.6,669.6
10685,43,9/29/2024,Margaret Peacock,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,4,38.6,3.09,41.69
10685,43,9/29/2024,Margaret Peacock,47,Zaanse koeken,22,Zaanse Snoepfabriek,9.5,15,142.5,11.4,153.9
10688,21,10/1/2024,Margaret Peacock,10,Ikura,4,Tokyo Traders,31,18,558,44.64,602.64
10688,21,10/1/2024,Margaret Peacock,34,Sasquatch Ale,16,Bigfoot Breweries,14,14,196,15.68,211.68
10692,50,10/3/2024,Margaret Peacock,63,Vegie-spread,7,"Pavlova, Ltd.",43.9,20,878,70.24,948.24
10698,1,10/9/2024,Margaret Peacock,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21,15,315,25.2,340.2
10698,1,10/9/2024,Margaret Peacock,17,Alice Mutton,7,"Pavlova, Ltd.",39,8,312,24.96,336.96
10698,1,10/9/2024,Margaret Peacock,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,12,1485.48,118.84,1604.32
10698,1,10/9/2024,Margaret Peacock,70,Outback Lager,7,"Pavlova, Ltd.",15,8,120,9.6,129.6
10702,50,10/13/2024,Margaret Peacock,3,Aniseed Syrup,1,Exotic Liquids,10,6,60,4.8,64.8
10702,50,10/13/2024,Margaret Peacock,76,Lakkalikri,23,Karkki Oy,18,15,270,21.6,291.6
10707,20,10/16/2024,Margaret Peacock,55,Pt chinois,25,Ma Maison,24,21,504,40.32,544.32
10716,55,10/24/2024,Margaret Peacock,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10,5,50,4,54
10716,55,10/24/2024,Margaret Peacock,51,Manjimup Dried Apples,24,"G'day, Mate",53,7,371,29.68,400.68
10716,55,10/24/2024,Margaret Peacock,61,Sirop d'rable,29,Forts d'rables,28.5,10,285,22.8,307.8
10725,68,10/31/2024,Margaret Peacock,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,12,115.8,9.26,125.06
10725,68,10/31/2024,Margaret Peacock,52,Filo Mix,24,"G'day, Mate",7,4,28,2.24,30.24
10725,68,10/31/2024,Margaret Peacock,55,Pt chinois,25,Ma Maison,24,6,144,11.52,155.52
10726,11,11/3/2024,Margaret Peacock,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21,5,105,8.4,113.4
10728,70,11/4/2024,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,15,388.35,31.07,419.42
10728,70,11/4/2024,Margaret Peacock,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,6,110.4,8.83,119.23
10728,70,11/4/2024,Margaret Peacock,55,Pt chinois,25,Ma Maison,24,12,288,23.04,311.04
10728,70,11/4/2024,Margaret Peacock,60,Camembert Pierrot,28,Gai pturage,34,15,510,40.8,550.8
10740,22,11/13/2024,Margaret Peacock,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,5,228,18.24,246.24
10740,22,11/13/2024,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38,14,532,42.56,574.56
10741,20,11/14/2024,Margaret Peacock,2,Chang,1,Exotic Liquids,19,15,285,22.8,307.8
10749,23,11/20/2024,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38,15,570,45.6,615.6
10749,23,11/20/2024,Margaret Peacock,59,Raclette Courdavault,28,Gai pturage,55,6,330,26.4,356.4
10749,23,11/20/2024,Margaret Peacock,76,Lakkalikri,23,Karkki Oy,18,10,180,14.4,194.4
10755,9,11/26/2024,Margaret Peacock,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,14,273,21.84,294.84
10760,85,12/1/2024,Margaret Peacock,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,14,12,168,13.44,181.44
10767,63,12/5/2024,Margaret Peacock,42,Singaporean Hokkien Fried Mee,20,Leka Trading,14,2,28,2.24,30.24
10774,53,12/11/2024,Margaret Peacock,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,2,25,2,27
10783,42,12/18/2024,Margaret Peacock,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,10,125,10,135
10783,42,12/18/2024,Margaret Peacock,38,Cte de Blaye,18,Aux joyeux ecclsiastiques,263.5,5,1317.5,105.4,1422.9
10784,2,12/18/2024,Margaret Peacock,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18,2,36,2.88,38.88
10801,87,12/29/2024,Margaret Peacock,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,20,2475.8,198.06,2673.86
10802,72,12/29/2024,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,5,246.5,19.72,266.22
10803,52,12/30/2024,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,24,220.8,17.66,238.46
10803,52,12/30/2024,Margaret Peacock,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,14,15,210,16.8,226.8
10803,52,12/30/2024,Margaret Peacock,59,Raclette Courdavault,28,Gai pturage,55,15,825,66,891
10807,44,12/31/2024,Margaret Peacock,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,1,18.4,1.47,19.87
10816,36,1/6/2025,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,20,986,78.88,1064.88
10830,3,1/13/2025,Margaret Peacock,6,Grandma's Boysenberry Spread,3,Grandma Kelly's Homestead,25,6,150,12,162
10830,3,1/13/2025,Margaret Peacock,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",12.5,24,300,24,324
10840,64,1/19/2025,Margaret Peacock,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,14,6,84,6.72,90.72
10840,64,1/19/2025,Margaret Peacock,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18,10,180,14.4,194.4
10843,29,1/21/2025,Margaret Peacock,51,Manjimup Dried Apples,24,"G'day, Mate",53,4,212,16.96,228.96
10847,17,1/22/2025,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,12,110.4,8.83,119.23
10861,22,1/30/2025,Margaret Peacock,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,20,1250,100,1350
10861,22,1/30/2025,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,3,147.9,11.83,159.73
10863,25,2/2/2025,Margaret Peacock,1,Chai,1,Exotic Liquids,18,20,360,28.8,388.8
10863,25,2/2/2025,Margaret Peacock,58,Escargots de Bourgogne,27,Escargots Nouveaux,13.25,12,159,12.72,171.72
10864,20,2/2/2025,Margaret Peacock,35,Steeleye Stout,16,Bigfoot Breweries,18,4,72,5.76,77.76
10864,20,2/2/2025,Margaret Peacock,67,Laughing Lumberjack Lager,16,Bigfoot Breweries,14,15,210,16.8,226.8
10873,54,2/6/2025,Margaret Peacock,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10,20,200,16,216
10873,54,2/6/2025,Margaret Peacock,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,3,136.8,10.94,147.74
10875,27,2/6/2025,Margaret Peacock,47,Zaanse koeken,22,Zaanse Snoepfabriek,9.5,21,199.5,15.96,215.46
10875,27,2/6/2025,Margaret Peacock,49,Maxilaku,23,Karkki Oy,20,15,300,24,324
10878,59,2/10/2025,Margaret Peacock,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",81,20,1620,129.6,1749.6
10881,77,2/11/2025,Margaret Peacock,73,Rd Kaviar,17,Svensk Sjfda AB,15,10,150,12,162
10882,17,2/11/2025,Margaret Peacock,49,Maxilaku,23,Karkki Oy,20,20,400,32,432
10884,32,2/12/2025,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38,21,798,63.84,861.84
10884,32,2/12/2025,Margaret Peacock,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,12,252.6,20.21,272.81
10898,81,2/20/2025,Margaret Peacock,13,Konbu,6,Mayumi's,6,5,30,2.4,32.4
10906,13,2/25/2025,Margaret Peacock,61,Sirop d'rable,29,Forts d'rables,28.5,15,427.5,34.2,461.7
10908,30,2/26/2025,Margaret Peacock,7,Uncle Bob's Organic Dried Pears,3,Grandma Kelly's Homestead,30,20,600,48,648
10908,30,2/26/2025,Margaret Peacock,52,Filo Mix,24,"G'day, Mate",7,14,98,7.84,105.84
10913,70,2/26/2025,Margaret Peacock,58,Escargots de Bourgogne,27,Escargots Nouveaux,13.25,15,198.75,15.9,214.65
10917,5,3/2/2025,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,1,25.89,2.07,27.96
10917,5,3/2/2025,Margaret Peacock,60,Camembert Pierrot,28,Gai pturage,34,10,340,27.2,367.2
10920,20,3/3/2025,Margaret Peacock,50,Valkoinen suklaa,23,Karkki Oy,16.25,24,390,31.2,421.2
10926,83,3/4/2025,Margaret Peacock,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21,2,42,3.36,45.36
10926,83,3/4/2025,Margaret Peacock,13,Konbu,6,Mayumi's,6,10,60,4.8,64.8
10926,83,3/4/2025,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,7,64.4,5.15,69.55
10926,83,3/4/2025,Margaret Peacock,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,10,348,27.84,375.84
10927,78,3/5/2025,Margaret Peacock,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",81,5,405,32.4,437.4
10927,78,3/5/2025,Margaret Peacock,52,Filo Mix,24,"G'day, Mate",7,5,35,2.8,37.8
10927,78,3/5/2025,Margaret Peacock,76,Lakkalikri,23,Karkki Oy,18,20,360,28.8,388.8
10935,52,3/9/2025,Margaret Peacock,1,Chai,1,Exotic Liquids,18,21,378,30.24,408.24
10935,52,3/9/2025,Margaret Peacock,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,4,250,20,270
10935,52,3/9/2025,Margaret Peacock,23,Tunnbrd,9,PB Knckebrd AB,9,8,72,5.76,77.76
10943,62,3/11/2025,Margaret Peacock,13,Konbu,6,Mayumi's,6,15,90,7.2,97.2
10943,62,3/11/2025,Margaret Peacock,22,Gustaf's Knckebrd,9,PB Knckebrd AB,21,21,441,35.28,476.28
10943,62,3/11/2025,Margaret Peacock,46,Spegesild,21,Lyngbysild,12,15,180,14.4,194.4
10945,66,3/12/2025,Margaret Peacock,13,Konbu,6,Mayumi's,6,20,120,9.6,129.6
10945,66,3/12/2025,Margaret Peacock,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,10,125,10,135
10966,45,3/20/2025,Margaret Peacock,37,Gravad lax,17,Svensk Sjfda AB,26,8,208,16.64,224.64
10966,45,3/20/2025,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38,12,456,36.48,492.48
10966,45,3/20/2025,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,12,591.6,47.33,638.93
10972,78,3/24/2025,Margaret Peacock,17,Alice Mutton,7,"Pavlova, Ltd.",39,6,234,18.72,252.72
10972,78,3/24/2025,Margaret Peacock,33,Geitost,15,Norske Meierier,2.5,7,17.5,1.4,18.9
11002,17,4/6/2025,Margaret Peacock,35,Steeleye Stout,16,Bigfoot Breweries,18,15,270,21.6,291.6
11002,17,4/6/2025,Margaret Peacock,42,Singaporean Hokkien Fried Mee,20,Leka Trading,14,24,336,26.88,362.88
11018,37,4/13/2025,Margaret Peacock,12,Queso Manchego La Pastora,5,Cooperativa de Quesos 'Las Cabras',38,20,760,60.8,820.8
11018,37,4/13/2025,Margaret Peacock,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,10,625,50,675
11018,37,4/13/2025,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38,5,190,15.2,205.2
11024,11,4/15/2025,Margaret Peacock,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,31.23,12,374.76,29.98,404.74
11024,11,4/15/2025,Margaret Peacock,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,21,442.05,35.36,477.41
11026,44,4/15/2025,Margaret Peacock,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,8,500,40,540
11026,44,4/15/2025,Margaret Peacock,51,Manjimup Dried Apples,24,"G'day, Mate",53,10,530,42.4,572.4
11029,45,4/16/2025,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38,20,760,60.8,820.8
11029,45,4/16/2025,Margaret Peacock,63,Vegie-spread,7,"Pavlova, Ltd.",43.9,12,526.8,42.14,568.94
11040,36,4/22/2025,Margaret Peacock,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10,20,200,16,216
11044,13,4/23/2025,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,12,591.6,47.33,638.93
11061,36,4/30/2025,Margaret Peacock,60,Camembert Pierrot,28,Gai pturage,34,15,510,40.8,550.8
11062,30,4/30/2025,Margaret Peacock,53,Perth Pasties,24,"G'day, Mate",32.8,10,328,26.24,354.24
11062,30,4/30/2025,Margaret Peacock,70,Outback Lager,7,"Pavlova, Ltd.",15,12,180,14.4,194.4
11072,1,5/5/2025,Margaret Peacock,2,Chang,1,Exotic Liquids,19,8,152,12.16,164.16
11072,1,5/5/2025,Margaret Peacock,50,Valkoinen suklaa,23,Karkki Oy,16.25,22,357.5,28.6,386.1
11076,9,5/6/2025,Margaret Peacock,6,Grandma's Boysenberry Spread,3,Grandma Kelly's Homestead,25,20,500,40,540
11076,9,5/6/2025,Margaret Peacock,14,Tofu,6,Mayumi's,23.25,20,465,37.2,502.2
11076,9,5/6/2025,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,10,92,7.36,99.36
10248,67,7/4/2023,Steven Buchanan,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',14,12,168,13.44,181.44
10248,67,7/4/2023,Steven Buchanan,42,Singaporean Hokkien Fried Mee,20,Leka Trading,9.8,10,98,7.84,105.84
10248,67,7/4/2023,Steven Buchanan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,5,174,13.92,187.92
10254,45,7/11/2023,Steven Buchanan,24,Guaran Fantstica,10,Refrescos Americanas LTDA,3.6,15,54,4.32,58.32
10254,45,7/11/2023,Steven Buchanan,55,Pt chinois,25,Ma Maison,19.2,21,403.2,32.26,435.46
10254,45,7/11/2023,Steven Buchanan,74,Longlife Tofu,4,Tokyo Traders,8,21,168,13.44,181.44
10269,22,7/31/2023,Steven Buchanan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,20,556,44.48,600.48
10297,65,9/4/2023,Steven Buchanan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,20,556,44.48,600.48
10333,71,10/18/2023,Steven Buchanan,14,Tofu,6,Mayumi's,18.6,10,186,14.88,200.88
10333,71,10/18/2023,Steven Buchanan,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",8,10,80,6.4,86.4
10358,12,11/20/2023,Steven Buchanan,24,Guaran Fantstica,10,Refrescos Americanas LTDA,3.6,10,36,2.88,38.88
10358,12,11/20/2023,Steven Buchanan,34,Sasquatch Ale,16,Bigfoot Breweries,11.2,10,112,8.96,120.96
10358,12,11/20/2023,Steven Buchanan,36,Inlagd Sill,17,Svensk Sjfda AB,15.2,20,304,24.32,328.32
10372,70,12/4/2023,Steven Buchanan,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",64.8,12,777.6,62.21,839.81
10378,53,12/10/2023,Steven Buchanan,71,Flotemysost,15,Norske Meierier,17.2,6,103.2,8.26,111.46
10397,89,12/27/2023,Steven Buchanan,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",8,10,80,6.4,86.4
10397,89,12/27/2023,Steven Buchanan,51,Manjimup Dried Apples,24,"G'day, Mate",42.4,18,763.2,61.06,824.26
10463,63,3/4/2024,Steven Buchanan,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",7.3,21,153.3,12.26,165.56
10474,61,3/13/2024,Steven Buchanan,14,Tofu,6,Mayumi's,18.6,12,223.2,17.86,241.06
10474,61,3/13/2024,Steven Buchanan,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,36.4,18,655.2,52.42,707.62
10474,61,3/13/2024,Steven Buchanan,40,Boston Crab Meat,19,New England Seafood Cannery,14.7,21,308.7,24.7,333.4
10474,61,3/13/2024,Steven Buchanan,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,6.2,10,62,4.96,66.96
10477,89,3/17/2024,Steven Buchanan,1,Chai,1,Exotic Liquids,14.4,15,216,17.28,233.28
10477,89,3/17/2024,Steven Buchanan,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",8,21,168,13.44,181.44
10477,89,3/17/2024,Steven Buchanan,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,14.4,20,288,23.04,311.04
10529,85,5/7/2024,Steven Buchanan,55,Pt chinois,25,Ma Maison,24,14,336,26.88,362.88
10529,85,5/7/2024,Steven Buchanan,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",12.5,20,250,20,270
10529,85,5/7/2024,Steven Buchanan,69,Gudbrandsdalsost,15,Norske Meierier,36,10,360,28.8,388.8
10575,66,6/20/2024,Steven Buchanan,59,Raclette Courdavault,28,Gai pturage,55,12,660,52.8,712.8
10575,66,6/20/2024,Steven Buchanan,63,Vegie-spread,7,"Pavlova, Ltd.",43.9,6,263.4,21.07,284.47
10575,66,6/20/2024,Steven Buchanan,76,Lakkalikri,23,Karkki Oy,18,10,180,14.4,194.4
10607,17,7/22/2024,Steven Buchanan,33,Geitost,15,Norske Meierier,2.5,14,35,2.8,37.8
10607,17,7/22/2024,Steven Buchanan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,12,417.6,33.41,451.01
10648,48,8/28/2024,Steven Buchanan,22,Gustaf's Knckebrd,9,PB Knckebrd AB,21,15,315,25.2,340.2
10648,48,8/28/2024,Steven Buchanan,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,15,67.5,5.4,72.9
10649,85,8/28/2024,Steven Buchanan,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,20,912,72.96,984.96
10649,85,8/28/2024,Steven Buchanan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,15,522,41.76,563.76
10654,27,9/2/2024,Steven Buchanan,4,Chef Anton's Cajun Seasoning,2,New Orleans Cajun Delights,22,12,264,21.12,285.12
10654,27,9/2/2024,Steven Buchanan,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18,20,360,28.8,388.8
10654,27,9/2/2024,Steven Buchanan,54,Tourtire,25,Ma Maison,7.45,6,44.7,3.58,48.28
10675,19,9/19/2024,Steven Buchanan,53,Perth Pasties,24,"G'day, Mate",32.8,10,328,26.24,354.24
10711,17,10/21/2024,Steven Buchanan,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,12,110.4,8.83,119.23
10714,17,10/22/2024,Steven Buchanan,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38,18,684,54.72,738.72
10714,17,10/22/2024,Steven Buchanan,58,Escargots de Bourgogne,27,Escargots Nouveaux,13.25,12,159,12.72,171.72
10730,9,11/5/2024,Steven Buchanan,16,Pavlova,7,"Pavlova, Ltd.",17.45,15,261.75,20.94,282.69
10730,9,11/5/2024,Steven Buchanan,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,3,37.5,3,40.5
10730,9,11/5/2024,Steven Buchanan,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,10,210.5,16.84,227.34
10761,7,12/2/2024,Steven Buchanan,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,18,139.5,11.16,150.66
10812,30,1/2/2025,Steven Buchanan,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,16,200,16,216
10812,30,1/2/2025,Steven Buchanan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13,20,260,20.8,280.8
10823,10,1/9/2025,Steven Buchanan,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21,20,420,33.6,453.6
10823,10,1/9/2025,Steven Buchanan,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,15,292.5,23.4,315.9
10823,10,1/9/2025,Steven Buchanan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13,15,195,15.6,210.6
10841,63,1/20/2025,Steven Buchanan,10,Ikura,4,Tokyo Traders,31,16,496,39.68,535.68
